,symbol,date,adjusted_close
1314,DTE,2022-07-08,124.8499984741211
1315,SHW,2022-07-08,238.2899932861328
1316,NFLX,2022-07-08,186.97999572753903
1317,UNH,2022-07-08,518.6300048828125
1318,AMT,2022-07-08,255.009994506836
1319,AMZN,2022-07-08,115.54000091552734
1320,AMZN,2022-07-11,112.47000122070312
1321,COST,2022-07-11,500.1650085449219
1322,NFLX,2022-07-11,179.1699981689453
1323,BAC,2022-07-11,31.40999984741211
1324,UNH,2022-07-11,518.89501953125
1325,SHW,2022-07-11,242.759994506836
1326,DTE,2022-07-11,125.5199966430664
1327,AMT,2022-07-11,258.2300109863281
1328,AAPL,2022-07-11,145.47140502929688
1329,MRO,2022-07-11,21.32999992370605
1330,FDX,2022-07-11,228.0249938964844
